model,model_label,job_id,trace_id,status,reward,error,question_id,task,question_index,duration_seconds,eval_score,eval_status,eval_error,agent_text_chars,submit_calls,submitted_answer_chars,setup_prompt_chars,tool_error,subscores_json
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,08cb69ee-5ffc-4dbe-9501-500f9efb52ae,completed,0.09999999999999999,,DBEVAL-V0-022,AnolePromoterExpression,22,69.627044,0.09999999999999999,scored,,116,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.09999999999999999}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,f942db81-d1d7-4e83-b3b0-f8be4dffe811,completed,0.0,,DBEVAL-V0-024,AnolePromoterExpression,24,60.133499,0.0,scored,,0,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.11666666666666665}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,eb6bdf72-59a9-4e72-ac5b-ebd079bcaa5a,completed,0.2833333333333333,,DBEVAL-V0-025,AnolePromoterExpression,25,57.678529,0.2833333333333333,scored,,0,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.2833333333333333}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,79790d5e-c7f0-488b-8197-6eafc3111884,completed,0.19999999999999998,,DBEVAL-V0-026,AnolePromoterExpression,26,63.299051,0.19999999999999998,scored,,116,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.19999999999999998}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,be6144b2-6799-45d8-b281-a6db0e6405da,completed,0.0,,DBEVAL-V0-027,AnolePromoterExpression,27,42.414149,0.0,scored,,0,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.11666666666666665}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,7604cbf0-07e8-477d-aa93-b39c9682c11f,completed,0.18333333333333332,,DBEVAL-V0-028,AnolePromoterExpression,28,48.553323,0.18333333333333332,scored,,116,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.18333333333333332}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,97958425-346a-4344-a520-1b0dfcc8f4bd,completed,0.0,,DBEVAL-V0-029,AnolePromoterExpression,29,49.65884,0.0,scored,,0,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.2333333333333333}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,0b8ff9e3-2468-4d20-97f3-8958a4c1a5b4,completed,0.0,,DBEVAL-V0-030,AnolePromoterExpression,30,100.218479,0.0,scored,,116,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.21666666666666665}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,c0ffc9c8-b7d8-48bb-8e7d-d326aacbc3b8,completed,0.15,,DBEVAL-V0-031,AnolePromoterExpression,31,59.20962,0.15,scored,,116,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.15}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,682968fd-9329-4526-8ff1-463008d3ca97,completed,0.049999999999999996,,DBEVAL-V0-032,AnolePromoterExpression,32,47.19132,0.049999999999999996,scored,,116,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.049999999999999996}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,fd915da5-8d5b-445e-a52e-b340a6fdd173,completed,0.0,,DBEVAL-V0-033,AnolePromoterExpression,33,59.676796,0.0,scored,,116,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.2333333333333333}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,719c5511-e62a-4c63-98b9-e033a064f6ef,completed,0.6,,DBEVAL-V0-034,AnolePromoterExpression,34,68.643864,0.6,scored,,116,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.6}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,3db97a54-9d3d-493a-b79e-dd29e77e28d9,completed,0.49999999999999994,,DBEVAL-V0-035,AnolePromoterExpression,35,59.86101,0.49999999999999994,scored,,0,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.49999999999999994}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,8738c58f-ddcd-4da1-b28f-cafea5f87aab,completed,0.5333333333333332,,DBEVAL-V0-036,AnolePromoterExpression,36,63.400654,0.5333333333333332,scored,,116,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.5333333333333332}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,400f27fa-b5eb-43af-8e95-98b586a3ab92,completed,0.08333333333333333,,DBEVAL-V0-037,AnolePromoterExpression,37,84.399513,0.08333333333333333,scored,,116,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": 0.08333333333333333}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,d0b4d6a1-6bc4-457a-90a7-d8e976b791fa,completed,0.0,,DBEVAL-V0-038,AnolePromoterExpression,38,45.042014,0.0,scored,,0,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.4333333333333333}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,f8f0d1ce-e14b-4c16-ae1f-cfd82296effa,completed,0.0,,DBEVAL-V0-039,AnolePromoterExpression,39,117.10669,0.0,scored,,116,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.7166666666666666}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,553d3506-975c-4d19-986f-e50973c6b255,completed,0.0,,DBEVAL-V0-040,AnolePromoterExpression,40,121.83965,0.0,scored,,0,1,116.0,3305,,"{""ranking_completeness"": 1.0, ""spearman_rank_correlation"": -0.7166666666666666}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,a30faed8-83c8-459c-a6bc-f7a975c9e5f0,completed,0.09138972809667674,,DBEVAL-V0-041,KomodoProteinFold,41,174.540541,0.09138972809667674,scored,,0,1,27215.0,1645,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.09138972809667674, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1655, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1655, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,ac101235-8203-487b-98f5-e2dc5db358b8,completed,0.12780656303972365,,DBEVAL-V0-042,KomodoProteinFold,42,160.105529,0.12780656303972365,scored,,0,1,26601.0,1643,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.12780656303972365, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1158, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1158, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,6475d7bb-2f33-41c9-be02-f8813e183e49,completed,0.11180555555555556,,DBEVAL-V0-043,KomodoProteinFold,43,158.218395,0.11180555555555556,scored,,0,1,26255.0,1642,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.11180555555555556, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1080, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1080, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,fd9d9723-6dc7-45e8-807d-b618c0b58b55,completed,0.1544035674470457,,DBEVAL-V0-044,KomodoProteinFold,44,172.953644,0.1544035674470457,scored,,0,1,25615.0,1640,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.1544035674470457, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 897, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 897, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,07532467-74c5-452f-8c91-b9e084b6c2be,completed,0.07902391725921137,,DBEVAL-V0-045,KomodoProteinFold,45,173.261088,0.07902391725921137,scored,,0,1,26900.0,1644,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.07902391725921137, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1547, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1547, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,0a4b58c1-0967-4b61-a7c7-c0133116c7b3,completed,0.0851125216387767,,DBEVAL-V0-046,KomodoProteinFold,46,199.086526,0.0851125216387767,scored,,0,1,29163.0,1651,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.0851125216387767, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1733, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1733, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,92f075d0-3da5-4963-a59b-439536ac0dc5,completed,0.13830376940133038,,DBEVAL-V0-047,KomodoProteinFold,47,192.683283,0.13830376940133038,scored,,0,1,26283.0,1642,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.13830376940133038, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 902, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 902, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,3f4646ae-2a6c-49c8-95ae-325d83c47c39,completed,0.15693430656934307,,DBEVAL-V0-048,KomodoProteinFold,48,230.785764,0.15693430656934307,scored,,0,1,27215.0,1645,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.15693430656934307, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 822, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 822, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,5681edc4-47e0-43b6-904b-f8edd27e40ba,completed,0.08245341614906833,,DBEVAL-V0-049,KomodoProteinFold,49,173.057113,0.08245341614906833,scored,,0,1,25935.0,1641,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.08245341614906833, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1610, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1610, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,2a983873-9e41-4281-b92d-8829240c4a6a,completed,0.149734395750332,,DBEVAL-V0-050,KomodoProteinFold,50,156.552419,0.149734395750332,scored,,0,1,26255.0,1642,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.149734395750332, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 753, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 753, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,6e033745-a17c-40c0-9e89-8c83b1977a04,completed,0.13211845102505695,,DBEVAL-V0-051,KomodoProteinFold,51,170.031861,0.13211845102505695,scored,,0,1,25695.0,1640,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.13211845102505695, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 878, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 878, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,fe35c37f-e5ab-4ba4-987e-256c8949e91e,completed,0.12968241042345277,,DBEVAL-V0-052,KomodoProteinFold,52,151.311416,0.12968241042345277,scored,,0,1,26895.0,1644,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.12968241042345277, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1228, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1228, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,0d002fde-4fde-46e7-be48-dc08c90891f7,completed,0.12486800422386483,,DBEVAL-V0-053,KomodoProteinFold,53,174.136834,0.12486800422386483,scored,,0,1,25935.0,1641,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.12486800422386483, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 947, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 947, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,3ccc2bf0-0bac-4c61-9b3c-845b51929778,error,0.0,Unterminated string starting at: line 1 column 16 (char 15),DBEVAL-V0-054,KomodoProteinFold,54,253.19509,,,,0,0,,1643,,
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,4efbb167-f7d0-4d70-b7c3-55d9270f76af,completed,0.09454887218045113,,DBEVAL-V0-055,KomodoProteinFold,55,192.390367,0.09454887218045113,scored,,0,1,25940.0,1641,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.09454887218045113, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1330, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1330, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,cee10014-d823-454b-ab2e-2e3d3d34bd29,completed,0.14855072463768115,,DBEVAL-V0-056,KomodoProteinFold,56,188.012196,0.14855072463768115,scored,,0,1,26283.0,1642,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.14855072463768115, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 690, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 690, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,bb266f3d-e195-457c-b03a-223186e9eac4,completed,0.0863323124042879,,DBEVAL-V0-057,KomodoProteinFold,57,178.257433,0.0863323124042879,scored,,0,1,26255.0,1642,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.0863323124042879, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1306, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1306, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,5e3e6e3f-6f96-4b30-9ab5-f46c0a6d9189,completed,0.1696035242290749,,DBEVAL-V0-058,KomodoProteinFold,58,198.191858,0.1696035242290749,scored,,0,1,25723.0,1640,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.1696035242290749, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 681, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 681, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,94ff9034-fa8a-488a-a0ad-39daab287247,completed,0.12723449001051526,,DBEVAL-V0-059,KomodoProteinFold,59,194.511931,0.12723449001051526,scored,,0,1,26041.0,1641,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.12723449001051526, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 951, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 951, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,29436658-5e7b-4db9-bf73-5e90356439e7,completed,0.11395434462444771,,DBEVAL-V0-060,KomodoProteinFold,60,149.589951,0.11395434462444771,scored,,0,1,25613.0,1640,,"{""backbone_atom_completeness"": 1.0, ""ca_lddt"": 0.11395434462444771, ""coordinate_coverage"": 1.0, ""lddt_distance_cutoff_angstrom"": 15.0, ""lddt_evaluated_contacts"": 1358, ""lddt_missing_contacts"": 0, ""lddt_reference_contacts"": 1358, ""structure_validity"": 1.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,a88936b1-e474-4630-8fc3-2cbc641eb795,completed,0.6522972779249929,,DBEVAL-V0-061,DragonTFBind,61,95.476465,0.6522972779249929,scored,,0,1,163.0,2823,,"{""spearman_rank_correlation"": 0.6522972779249929}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,6e0f5343-095c-45c4-b082-aa340e29930b,completed,0.6788335930269978,,DBEVAL-V0-062,DragonTFBind,62,77.330546,0.6788335930269978,scored,,0,1,164.0,2795,,"{""spearman_rank_correlation"": 0.6788335930269978}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,65a789c6-47d5-42a4-b206-420327f0fa5d,completed,0.7680367542868648,,DBEVAL-V0-063,DragonTFBind,63,109.333104,0.7680367542868648,scored,,0,1,167.0,3197,,"{""spearman_rank_correlation"": 0.7680367542868648}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,e18f26aa-bc83-43b9-a175-5052c3a009b9,completed,0.018759161984421673,,DBEVAL-V0-064,DragonTFBind,64,102.786224,0.018759161984421673,scored,,0,1,166.0,2716,,"{""spearman_rank_correlation"": 0.018759161984421673}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,aa5f1683-fc1b-4738-a033-79d3daf5d5d5,completed,0.7988628281387351,,DBEVAL-V0-065,DragonTFBind,65,69.514649,0.7988628281387351,scored,,0,1,165.0,2661,,"{""spearman_rank_correlation"": 0.7988628281387351}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,2b700438-c181-488f-9780-e013d68f0b8e,completed,0.7071365409467167,,DBEVAL-V0-066,DragonTFBind,66,84.982514,0.7071365409467167,scored,,165,1,165.0,2831,,"{""spearman_rank_correlation"": 0.7071365409467167}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,b4f73a45-64b8-469a-882d-e827eb339d57,completed,0.781631749350903,,DBEVAL-V0-067,DragonTFBind,67,78.773853,0.781631749350903,scored,,0,1,165.0,3150,,"{""spearman_rank_correlation"": 0.781631749350903}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,6cb5534f-733a-4450-a61a-ba58c4e1d8a4,completed,0.9066928292470475,,DBEVAL-V0-068,DragonTFBind,68,51.706252,0.9066928292470475,scored,,0,1,167.0,2963,,"{""spearman_rank_correlation"": 0.9066928292470475}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,7bc0da3c-6e44-45ca-80a5-cc44acc2c0da,completed,0.0,,DBEVAL-V0-069,DragonTFBind,69,41.246958,0.0,scored,,0,1,167.0,2834,,"{""spearman_rank_correlation"": -0.037518323968843345}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,58404f16-f783-4937-b5f9-38085392d884,completed,0.1874873733122184,,DBEVAL-V0-070,DragonTFBind,70,59.97169,0.1874873733122184,scored,,0,1,165.0,2632,,"{""spearman_rank_correlation"": 0.1874873733122184}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,a1a5cb70-f8f4-4170-9a6a-d26e85cf3ddb,completed,0.5565218055378429,,DBEVAL-V0-071,DragonTFBind,71,143.241624,0.5565218055378429,scored,,0,1,166.0,3382,,"{""spearman_rank_correlation"": 0.5565218055378429}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,598106e8-9d8e-425e-a4ab-452f89c67916,completed,0.0,,DBEVAL-V0-072,DragonTFBind,72,51.671721,0.0,scored,,0,1,167.0,3081,,"{""spearman_rank_correlation"": -0.6621705251876221}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,a8ba2945-c4b8-40f2-aae9-0482ed5587f0,completed,0.6097213746777114,,DBEVAL-V0-073,DragonTFBind,73,48.821762,0.6097213746777114,scored,,0,1,165.0,3271,,"{""spearman_rank_correlation"": 0.6097213746777114}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,f94400cd-fc72-4d28-9677-fb998b021dc3,completed,0.2126038358234456,,DBEVAL-V0-074,DragonTFBind,74,113.759355,0.2126038358234456,scored,,0,1,166.0,2743,,"{""spearman_rank_correlation"": 0.2126038358234456}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,379761dc-164e-4730-9bec-56139a83a5cf,completed,0.0,,DBEVAL-V0-075,DragonTFBind,75,111.300842,0.0,scored,,0,1,167.0,2831,,"{""spearman_rank_correlation"": -0.27799851904915146}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,4259ad18-ea94-4c19-bb09-10cd071d6e85,completed,0.4592381676435713,,DBEVAL-V0-076,DragonTFBind,76,95.951488,0.4592381676435713,scored,,0,1,166.0,3216,,"{""spearman_rank_correlation"": 0.4592381676435713}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,46ee0769-de0d-4618-9e7d-77901c3e0c3e,completed,0.8566683972885897,,DBEVAL-V0-077,DragonTFBind,77,94.503403,0.8566683972885897,scored,,0,1,165.0,3321,,"{""spearman_rank_correlation"": 0.8566683972885897}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,4691573a-60d4-4acd-ab6a-1f985c8e8aa7,completed,0.0,,DBEVAL-V0-078,DragonTFBind,78,68.808085,0.0,scored,,0,1,167.0,2807,,"{""spearman_rank_correlation"": -0.12283655492869482}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,0902aa3c-f7eb-4ab5-aa92-ba9727789ece,completed,0.0,,DBEVAL-V0-079,DragonTFBind,79,57.31197,0.0,scored,,0,1,167.0,2867,,"{""spearman_rank_correlation"": -0.03232540919176179}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,49d2cf32-c077-48f1-a6fd-df7a48d82323,completed,0.49781130155313164,,DBEVAL-V0-080,DragonTFBind,80,49.791554,0.49781130155313164,scored,,0,1,166.0,2734,,"{""spearman_rank_correlation"": 0.49781130155313164}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,6e27e5cf-6599-4243-b7af-43c06276fd2f,completed,0.1951219512195122,,DBEVAL-V0-081,RNAFold,81,121.548701,0.1951219512195122,scored,,0,1,90.0,1283,,"{""base_pair_f1"": 0.1951219512195122, ""base_pair_precision"": 0.2, ""base_pair_recall"": 0.19047619047619047, ""exact_dot_bracket_match"": 0.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,59a4bf94-0231-4ed5-8505-e61b51f93d2d,completed,0.6875000000000001,,DBEVAL-V0-082,RNAFold,82,153.680548,0.6875000000000001,scored,,0,1,89.0,1282,,"{""base_pair_f1"": 0.6875000000000001, ""base_pair_precision"": 1.0, ""base_pair_recall"": 0.5238095238095238, ""exact_dot_bracket_match"": 0.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,cc888bc1-0fcb-4c58-ac73-980c02118e39,completed,0.0,,DBEVAL-V0-083,RNAFold,83,44.194883,0.0,scored,,0,1,119.0,1314,,"{""base_pair_f1"": 0.0, ""base_pair_precision"": 0.0, ""base_pair_recall"": 0.0, ""exact_dot_bracket_match"": 0.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,249ddf4a-5168-4563-92cf-c9d6931fab64,completed,0.0,,DBEVAL-V0-084,RNAFold,84,53.583906,0.0,scored,,0,1,166.0,1361,,"{""base_pair_f1"": 0.0, ""base_pair_precision"": 0.0, ""base_pair_recall"": 0.0, ""exact_dot_bracket_match"": 0.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,51814dc8-ca9c-4ade-a40d-4e6566a2f05d,completed,0.0,,DBEVAL-V0-085,RNAFold,85,55.120407,0.0,scored,,0,1,115.0,1308,,"{""base_pair_f1"": 0.0, ""base_pair_precision"": 0.0, ""base_pair_recall"": 0.0, ""exact_dot_bracket_match"": 0.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,976058b9-90c7-4e6a-8efe-d1e02145083e,completed,0.0,,DBEVAL-V0-086,RNAFold,86,164.741896,0.0,invalid_answer,,0,1,126.0,1321,,{}
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,af83d4c1-098d-4afc-a22d-0c16c024dcde,completed,0.0,,DBEVAL-V0-087,RNAFold,87,48.075457,0.0,scored,,0,1,118.0,1313,,"{""base_pair_f1"": 0.0, ""base_pair_precision"": 0.0, ""base_pair_recall"": 0.0, ""exact_dot_bracket_match"": 0.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,65175657-71c0-47b2-8480-f9b652f53e78,completed,0.0,,DBEVAL-V0-088,RNAFold,88,73.866401,0.0,scored,,0,1,118.0,1313,,"{""base_pair_f1"": 0.0, ""base_pair_precision"": 0.0, ""base_pair_recall"": 0.0, ""exact_dot_bracket_match"": 0.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,f8c32465-deb1-4006-8f1d-a0d5099332ea,completed,0.0,,DBEVAL-V0-089,RNAFold,89,35.188515,0.0,scored,,0,1,198.0,1393,,"{""base_pair_f1"": 0.0, ""base_pair_precision"": 0.0, ""base_pair_recall"": 0.0, ""exact_dot_bracket_match"": 0.0}"
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,00b071ce-978b-4515-a73d-854b09fcb1ea,completed,0.0,,DBEVAL-V0-090,RNAFold,90,42.70822,0.0,invalid_answer,,0,1,236.0,1393,,{}
gpt-5,GPT-5,9c2a4fe7-68a4-42b4-a9da-06db80b501b9,13accc58-4c4e-4bc3-a471-347201d3ee17,completed,0.0,,DBEVAL-V0-091,RNAFold,91,219.001848,0.0,invalid_answer,,0,1,103.0,1298,,{}
